Time,Distance,Desired_Roll,Actual_Roll,Pitch,Speed,Heading,Bearing
1744911809.0818064,260.62548044564227,30.0,29.325758710908246,-5.8870068070858235,15.253816604614258,221,35.15174699745768
1744911809.1329544,260.62548044564227,30.0,29.325758710908246,-5.8870068070858235,15.253816604614258,221,35.15174699745768
1744911809.183956,260.62548044564227,30.0,29.325758710908246,-5.8870068070858235,15.253816604614258,221,35.15174699745768
1744911809.2351766,260.62548044564227,30.0,29.325758710908246,-5.8870068070858235,15.253816604614258,221,35.15174699745768
1744911809.2859716,264.0005550546708,30.0,29.384771545337156,-5.885866378542733,14.754305839538574,223,35.46559988366391
1744911809.3370574,264.0005550546708,30.0,29.384771545337156,-5.885866378542733,14.754305839538574,223,35.46559988366391
1744911809.387961,264.0005550546708,30.0,29.384771545337156,-5.885866378542733,14.754305839538574,223,35.46559988366391
1744911809.439087,264.0005550546708,30.0,29.384771545337156,-5.885866378542733,14.754305839538574,223,35.46559988366391
1744911809.4905367,264.0005550546708,30.0,29.404309301457978,-5.885866378542733,14.754305839538574,223,35.46559988366391
1744911809.541533,266.9957596054473,30.0,29.404309301457978,-5.882732145068002,14.163591384887695,225,35.762208057753355
1744911809.5923724,266.9957596054473,30.0,29.404309301457978,-5.882732145068002,14.163591384887695,225,35.762208057753355
1744911809.6436894,266.9957596054473,30.0,29.404309301457978,-5.882732145068002,14.163591384887695,225,35.762208057753355
1744911809.6953945,266.9957596054473,30.0,29.404309301457978,-5.882732145068002,14.163591384887695,225,35.762208057753355
1744911809.7461789,266.9957596054473,30.0,29.404309301457978,-5.882732145068002,14.163591384887695,225,35.762208057753355
1744911809.7973177,270.12185357830873,30.0,29.428952623983385,-5.8834612405269855,13.814882278442383,227,36.092315002919804
1744911809.8484867,270.12185357830873,30.0,29.428952623983385,-5.8834612405269855,13.814882278442383,227,36.092315002919804
1744911809.8994827,270.12185357830873,30.0,29.428952623983385,-5.8834612405269855,13.814882278442383,227,36.092315002919804
1744911809.9503171,270.12185357830873,30.0,29.428952623983385,-5.8834612405269855,13.814882278442383,227,36.092315002919804
1744911810.00085,272.8758380355719,30.0,29.446939927162614,-5.885561607119393,13.356376647949219,229,36.40083862642473
1744911810.0517306,272.8758380355719,30.0,29.446939927162614,-5.885561607119393,13.356376647949219,229,36.40083862642473
1744911810.1024814,272.8758380355719,30.0,29.446939927162614,-5.885561607119393,13.356376647949219,229,36.40083862642473
1744911810.1535604,272.8758380355719,30.0,29.446939927162614,-5.885561607119393,13.356376647949219,229,36.40083862642473
1744911810.2046373,272.8758380355719,30.0,29.446939927162614,-5.885561607119393,13.356376647949219,229,36.40083862642473
1744911810.257378,275.7206746714292,30.0,29.45613336178545,-5.887580625292611,13.10387897491455,231,36.74179816100599
1744911810.3087664,275.7206746714292,30.0,29.45613336178545,-5.887580625292611,13.10387897491455,231,36.74179816100599
1744911810.3597312,275.7206746714292,30.0,29.45613336178545,-5.887580625292611,13.10387897491455,231,36.74179816100599
1744911810.4104805,275.7206746714292,30.0,29.45613336178545,-5.887580625292611,13.10387897491455,231,36.74179816100599
1744911810.4616306,275.7206746714292,30.0,29.45613336178545,-5.887580625292611,13.10387897491455,231,36.74179816100599
1744911810.5123217,278.22752671380096,30.0,29.464520834086226,-5.887047952410531,12.813231468200684,233,37.06462603352355
1744911810.563132,278.22752671380096,30.0,29.464520834086226,-5.887047952410531,12.813231468200684,233,37.06462603352355
1744911810.6141741,278.22752671380096,30.0,29.464520834086226,-5.887047952410531,12.813231468200684,233,37.06462603352355
1744911810.6651974,278.22752671380096,30.0,29.464520834086226,-5.887047952410531,12.813231468200684,233,37.06462603352355
1744911810.7160916,278.22752671380096,30.0,29.464520834086226,-5.887047952410531,12.813231468200684,233,37.06462603352355
1744911810.7670004,280.8304845830332,30.0,29.48507628839338,-5.887418376681161,12.60453987121582,236,37.42368668485824
1744911810.8180165,280.8304845830332,30.0,29.48507628839338,-5.887418376681161,12.60453987121582,236,37.42368668485824
1744911810.8689218,280.8304845830332,30.0,29.48507628839338,-5.887418376681161,12.60453987121582,236,37.42368668485824
1744911810.920165,280.8304845830332,30.0,29.48507628839338,-5.887418376681161,12.60453987121582,236,37.42368668485824
1744911810.9709606,280.8304845830332,30.0,29.48507628839338,-5.887418376681161,12.60453987121582,236,37.42368668485824
1744911811.021933,283.13903845290037,30.0,29.50137311975303,-5.888351388689828,12.34241008758545,238,37.76623302974372
1744911811.0732365,283.13903845290037,30.0,29.50137311975303,-5.888351388689828,12.34241008758545,238,37.76623302974372
1744911811.1241276,283.13903845290037,30.0,29.50137311975303,-5.888351388689828,12.34241008758545,238,37.76623302974372
1744911811.1751428,283.13903845290037,30.0,29.50137311975303,-5.888351388689828,12.34241008758545,238,37.76623302974372
1744911811.2260582,283.13903845290037,30.0,29.50137311975303,-5.888351388689828,12.34241008758545,238,37.76623302974372
1744911811.2768564,285.5380583557802,30.0,29.532546103124968,-5.889104327914071,12.116263389587402,241,38.15272482829869
1744911811.3280263,285.5380583557802,30.0,29.532546103124968,-5.889104327914071,12.116263389587402,241,38.15272482829869
1744911811.3790612,285.5380583557802,30.0,29.532546103124968,-5.889104327914071,12.116263389587402,241,38.15272482829869
1744911811.4306793,285.5380583557802,30.0,29.532546103124968,-5.889104327914071,12.116263389587402,241,38.15272482829869
1744911811.481812,285.5380583557802,30.0,29.532546103124968,-5.889104327914071,12.116263389587402,241,38.15272482829869
1744911811.5327485,287.661402335759,30.0,29.546008405979062,-5.889422792193246,11.9954252243042,243,38.52105358480094
1744911811.5837784,287.661402335759,30.0,29.546008405979062,-5.889422792193246,11.9954252243042,243,38.52105358480094
1744911811.6350353,287.661402335759,30.0,29.546008405979062,-5.889422792193246,11.9954252243042,243,38.52105358480094
1744911811.686293,287.661402335759,30.0,29.546008405979062,-5.889422792193246,11.9954252243042,243,38.52105358480094
